City,State,Year,Zipcode,AvrgCommute,AvrgIncome
Hesperia,California,2016,66868,46.192269201901425,42036.71405109981
Hesperia,California,2017,66868,49.520441689530195,46227.32657136243
Hialeah,Florida,2013,60000,27.870101620433946,24742.117589357174
Hialeah,Florida,2014,60000,28.598220273132725,25012.186470410878
Hialeah,Florida,2015,60000,31.630757270129433,28324.642253201346
Hialeah,Florida,2016,60000,31.453411254842734,27563.610469488613
Hialeah,Florida,2017,60000,38.01473760947305,30870.79393502881
High Point,North Carolina,2013,62800,21.927406349352623,39195.00990503042
High Point,North Carolina,2014,62800,24.756988058381246,40047.66644186428
High Point,North Carolina,2015,62800,25.217919684297854,39525.84325978596
High Point,North Carolina,2016,62800,26.35394442936768,40500.83555626406
High Point,North Carolina,2017,62800,25.32333817946854,39835.77953946479
Highlands Ranch CDP,Colorado,2013,72820,34.444180003930214,78470.97599596657
Highlands Ranch CDP,Colorado,2014,72820,31.62368079584775,80269.77887442612
Highlands Ranch CDP,Colorado,2015,72820,29.088484645496223,78521.00218725685
Highlands Ranch CDP,Colorado,2016,72820,31.01300750432942,83834.38742390383
Highlands Ranch CDP,Colorado,2017,72820,31.861234480172126,80854.81491646009
Hillsboro,Oregon,2013,68200,27.946055350789354,48427.64801537438
Hillsboro,Oregon,2014,68200,29.839245187862485,51591.820379665965
Hillsboro,Oregon,2015,68200,29.55840553847477,56930.834064275565
Hillsboro,Oregon,2016,68200,28.298160347806277,57197.95229605076
Hillsboro,Oregon,2017,68200,29.509503185625313,61626.02516170964
Hollywood,Florida,2013,64000,31.83098394541753,41443.242401710195
Hollywood,Florida,2014,64000,35.550006419309284,40473.33835265865
Hollywood,Florida,2015,64000,36.847111855982895,39623.96706408346
Hollywood,Florida,2016,64000,34.48864948579657,42959.43337625669
Hollywood,Florida,2017,64000,35.25962091578463,45280.28878690151
Homestead,Florida,2014,64550,40.545731020500114,28689.694577069487
Homestead,Florida,2015,64550,45.06570808900313,38581.39486175594
Homestead,Florida,2016,64550,51.2624664443179,35782.601143518856
Homestead,Florida,2017,64550,51.644227509999325,34908.530370719796
Hoover,Alabama,2013,71792,26.717657299179308,63500.425227665335
Hoover,Alabama,2014,71792,27.306627337171133,60939.28447012341
Hoover,Alabama,2015,71792,28.494541774104153,63653.056599585674
Hoover,Alabama,2016,71792,27.794520878008818,66173.78025203012
Hoover,Alabama,2017,71792,27.586028117388892,68418.74979784786
Houston,Texas,2013,70000,32.26380119926109,46234.24774751487
Houston,Texas,2014,70000,32.49264402467517,47459.976055414125
Houston,Texas,2015,70000,33.38338074578812,48664.27631933948
Houston,Texas,2016,70000,33.439172967726236,50292.69625196019
Houston,Texas,2017,70000,33.87146642939035,51808.27200524852
Huntington Beach,California,2013,72000,34.98788766999289,66083.30197555377
Huntington Beach,California,2014,72000,35.75498427594469,66531.03421970924
Huntington Beach,California,2015,72000,34.189616347392565,65959.76732857751
Huntington Beach,California,2016,72000,36.59648336640847,66861.20511363636
Huntington Beach,California,2017,72000,37.10011731679725,70653.54131816953
Huntsville,Alabama,2013,74000,22.636963253761188,49480.44393847607
Huntsville,Alabama,2014,74000,22.201217740764054,49127.95114019923
Huntsville,Alabama,2015,74000,22.42086609022467,49258.77567818106
Huntsville,Alabama,2016,74000,23.55157691625266,53642.02074975592
Huntsville,Alabama,2017,74000,24.03685808789497,55730.565147254274
Independence,Missouri,2013,70000,29.33614941657827,38424.260247080725
Independence,Missouri,2014,70000,28.990731901352426,37121.740324804145
Independence,Missouri,2015,70000,29.197995285354885,37213.97525825571
Independence,Missouri,2016,70000,27.597302221158976,39973.57547715442
Independence,Missouri,2017,70000,30.76788100290812,37596.54542874344
Indianapolis,Indiana,2013,72006,27.34996074035495,38083.47398661162
Indianapolis,Indiana,2014,72006,27.787039505872425,38384.40080989558
Indianapolis,Indiana,2015,72006,27.640240041557583,39093.44789994812
Indianapolis,Indiana,2016,72006,27.87067858491754,42546.24579944132
Indianapolis,Indiana,2017,72006,27.85175588859678,44687.02404437337
Indio,California,2013,72896,28.63217154785249,36787.062368642284
Indio,California,2014,72896,26.04476431027662,36733.16312386863
Indio,California,2015,72896,26.629943029490615,38990.50035197592
Indio,California,2016,72896,26.56929269695227,43357.05919572934
Indio,California,2017,72896,25.815983881799866,47955.20586287633
Inglewood,California,2013,73092,35.85099337748344,35191.552547154155
Inglewood,California,2014,73092,36.350298320487504,32463.238356260037
Inglewood,California,2015,73092,38.07476356820312,33859.40566020533
Inglewood,California,2016,73092,39.04446714066858,44154.075609387844
Inglewood,California,2017,73092,37.06220222881096,42168.039791047464
Iowa City,Iowa,2013,77190,21.038786452203478,33235.072793301726
Iowa City,Iowa,2014,77190,20.797823727651796,40397.13454490579
Iowa City,Iowa,2015,77190,19.936620739666424,32973.095298808
Iowa City,Iowa,2016,77190,20.25727063500366,35810.97264372946
Iowa City,Iowa,2017,77190,23.328032950574137,37762.546789739914
Irvine,California,2013,73540,30.090924148592567,73583.86207385275
Irvine,California,2014,73540,29.423654270832362,78954.11566005474
Irvine,California,2015,73540,30.622141445511012,82926.40374755814
Irvine,California,2016,73540,30.20884697130712,82786.2677876777
Irvine,California,2017,73540,32.198029882869086,85551.67025789694
Irving,Texas,2013,74000,28.959406349736675,46608.233144412225
Irving,Texas,2014,74000,28.366646922621293,44291.46072793921
Irving,Texas,2015,74000,28.74940712811151,48879.44773996496
Irving,Texas,2016,74000,30.98145316137364,50676.24956758369
Irving,Texas,2017,74000,29.369489486479036,54177.59932759489
Jackson,Mississippi,2013,72000,23.732043053788647,29876.090075249896
Jackson,Mississippi,2014,72000,24.188856408893614,35085.6466615355
Jackson,Mississippi,2015,72000,25.413221640910876,32287.22497597232
Jackson,Mississippi,2016,72000,25.720463114811544,35849.16206063217
Jackson,Mississippi,2017,72000,25.072171200831743,35472.45197892415
Jackson,Tennessee,2013,75280,21.4510304295712,37187.332386712515
Jackson,Tennessee,2014,75280,21.144577885162025,34421.25361079728
Jackson,Tennessee,2015,75280,22.468874043953917,41565.39776210457
Jackson,Tennessee,2016,75280,20.811786919492206,45474.455042974914
Jackson,Tennessee,2017,75280,23.565669409124908,41243.25357353616
Jacksonville,Florida,2013,70000,28.774349703344924,41153.19891908678
Jacksonville,Florida,2014,70000,28.6179126735706,39515.74426346464
Jacksonville,Florida,2015,70000,29.533959874521877,42023.5075769297
Jacksonville,Florida,2016,70000,29.3078047752983,43316.77459584097
Jacksonville,Florida,2017,70000,30.071494024434177,45193.15139393026
Jacksonville,North Carolina,2013,68400,25.68375085472742,31500.354997810802
Jacksonville,North Carolina,2014,68400,22.59247201279415,28696.882339824588
Jacksonville,North Carolina,2015,68400,19.04766468416157,30774.386428873935
Jacksonville,North Carolina,2016,68400,19.579043425359945,30903.498796538126
Jacksonville,North Carolina,2017,68400,19.461734949414005,31207.734940693936
Jersey City,New Jersey,2013,72000,45.15261163952926,57955.60480134925
Jersey City,New Jersey,2014,72000,45.82883364164062,59751.03421936435
Jersey City,New Jersey,2015,72000,45.753565768621236,61740.8844295164
Jersey City,New Jersey,2016,72000,47.90085726665016,68787.54144725205
Jersey City,New Jersey,2017,72000,46.206745960770284,69933.43829456111
Johns Creek,Georgia,2013,84850,38.03537383714253,79427.73621520028
Johns Creek,Georgia,2014,84850,38.63940807892281,80798.0632654405
Johns Creek,Georgia,2015,84850,39.11115253362393,82506.9025200744
Johns Creek,Georgia,2016,84850,42.87831697054698,88581.57732263791
Johns Creek,Georgia,2017,84850,41.870721152600346,83976.42094117648
Johnson City,Tennessee,2013,76640,22.759541984732824,39070.40057392288
Johnson City,Tennessee,2014,76640,21.87640319407476,35884.30810908434
Johnson City,Tennessee,2015,76640,19.093471646933764,42383.91405583503
Johnson City,Tennessee,2016,76640,22.41752124230882,40602.782987459774
Johnson City,Tennessee,2017,76640,23.276607911733045,39726.353327901554
Joliet,Illinois,2013,77140,37.17473252146619,44367.220164208724
Joliet,Illinois,2014,77140,39.34102956767582,44734.753987159565
Joliet,Illinois,2015,77140,35.859340052865484,42844.87463982481
Joliet,Illinois,2016,77140,38.195711953884384,45055.58277002919
Joliet,Illinois,2017,77140,38.82299552588594,45828.67955430925
Jonesboro,Arkansas,2013,71420,19.812604554299956,34160.61927561539
Jonesboro,Arkansas,2014,71420,22.280803499109023,37743.548061826645
Jonesboro,Arkansas,2015,71420,21.284908920073956,36813.16998484342
Jonesboro,Arkansas,2016,71420,19.404315226675948,37376.69308285643
Jonesboro,Arkansas,2017,71420,25.27394995039136,40047.574891733
Jurupa Valley,California,2013,75384,37.36240497933779,34025.487954228185
Jurupa Valley,California,2014,75384,36.72106363587627,36006.542851058104
Jurupa Valley,California,2015,75384,40.75268710191083,35817.52069873668
Jurupa Valley,California,2016,75384,41.16359903204517,36405.03877571009
Jurupa Valley,California,2017,75384,38.72354337304542,41173.01811385282
Kalamazoo,Michigan,2013,84320,21.71706510681587,27537.685495933438
Kalamazoo,Michigan,2014,84320,22.152186123510806,24056.273789211184
Kalamazoo,Michigan,2015,84320,24.499572100984167,29314.827687109384
Kalamazoo,Michigan,2016,84320,22.283707388772683,28354.92867128137
Kalamazoo,Michigan,2017,84320,22.569296438033557,32450.164305395847
Kansas City,Kansas,2013,72000,26.68916273547062,30794.35982721083
Kansas City,Kansas,2014,72000,25.971694833893366,30978.871577005928
Kansas City,Kansas,2015,72000,25.173725814063236,32336.727211007514
Kansas City,Kansas,2016,72000,25.02144043262943,33558.15541697549
Kansas City,Kansas,2017,72000,25.965542414951088,36534.97007892116
Kansas City,Missouri,2013,76000,25.730843125053937,41236.803052166004
Kansas City,Missouri,2014,76000,25.847539387099417,42345.06149726381
Kansas City,Missouri,2015,76000,26.30140656098948,44778.63501877927
Kansas City,Missouri,2016,76000,26.219253653870076,45162.45292835951
Kansas City,Missouri,2017,76000,26.267403861884965,47627.41800760131
Kendall CDP,Florida,2013,72200,41.00556620693921,60014.12077294686
Kendall CDP,Florida,2014,72200,38.859098187077116,57581.856307741684
Kendall CDP,Florida,2015,72200,40.73038702260825,60590.07441720123
Kendall CDP,Florida,2016,72200,41.15745517071972,59093.352659056276
Kendall CDP,Florida,2017,72200,41.75214932779413,61991.381581617126
Kenner,Louisiana,2013,78950,28.955980683506688,43328.623451588435
Kenner,Louisiana,2014,78950,30.3204658589274,42051.97688172043
Kenner,Louisiana,2015,78950,27.338309592881124,44971.288801073664
Kenner,Louisiana,2016,78950,28.8007267727362,45393.24329881873
Kenner,Louisiana,2017,78950,29.990267718572166,47017.9929867867
Kennewick,Washington,2013,70550,25.84050386989628,41614.00758666804
Kennewick,Washington,2014,70550,27.03481352088505,42068.16898922333
Kennewick,Washington,2015,70550,27.63941287074665,42433.004995565294
Kennewick,Washington,2016,70550,27.46647727272727,48542.771525957
Kennewick,Washington,2017,70550,23.974106899785234,45162.25817001913
Kenosha,Wisconsin,2013,78450,30.859381258688533,37466.60679403868
Kenosha,Wisconsin,2014,78450,29.359682605778797,40802.31304193249
Kenosha,Wisconsin,2015,78450,27.647545084731014,38504.72095012139
Kenosha,Wisconsin,2016,78450,29.64549239003546,41324.46442337553
Kenosha,Wisconsin,2017,78450,29.500775095028775,44727.26985465276
Kent,Washington,2013,70830,36.85807896947634,44722.91595926617
Kent,Washington,2014,70830,37.19232292560565,46759.44722185869
Kent,Washington,2015,70830,40.59966011576255,46186.12540218328
Kent,Washington,2016,70830,41.68542383066805,49866.59434347704
Kent,Washington,2017,70830,37.78907647766826,48181.941276738435
Killeen,Texas,2013,78296,23.63610108303249,33673.917446795924
Killeen,Texas,2014,78296,27.759047457783662,35354.80266841819
Killeen,Texas,2015,78296,25.78211884733624,34443.73454951065
Killeen,Texas,2016,78296,25.432595081218604,34102.436729546105
Killeen,Texas,2017,78296,28.11756769626361,33748.250686417174
Kirkland,Washington,2013,71880,31.021755924938322,77519.23927866499
Kirkland,Washington,2014,71880,32.2602223566079,74372.9498899529
Kirkland,Washington,2015,71880,36.390925500857975,87203.78746262363
Kirkland,Washington,2016,71880,34.096048699501935,86158.35889852786
Kirkland,Washington,2017,71880,34.00075278874011,90979.17028596204
Kissimmee,Florida,2013,73900,35.67751916180297,30196.661620866325
Kissimmee,Florida,2014,73900,33.998540602522674,27918.529363468086
Kissimmee,Florida,2015,73900,32.75660377358491,33270.82142153136
Kissimmee,Florida,2016,73900,36.401629726206,32187.100026063537
Kissimmee,Florida,2017,73900,38.11794334294116,30350.91471232226
Knoxville,Tennessee,2013,80000,22.057406011495335,31664.50504516672
Knoxville,Tennessee,2014,80000,23.923967407293706,32992.19408193284
Knoxville,Tennessee,2015,80000,24.53563948160754,33728.32845134293
Knoxville,Tennessee,2016,80000,24.564284209709427,33150.554207186986
Knoxville,Tennessee,2017,80000,24.647355949835287,37741.06118855394
Lafayette,Indiana,2013,81576,19.116097735186454,31845.551603664106
Lafayette,Indiana,2014,81576,20.15237452171956,32963.683301643156
Lafayette,Indiana,2015,81576,20.38093038421825,32150.799249165062
Lafayette,Indiana,2016,81576,22.65722591362126,34791.155072533154
Lafayette,Indiana,2017,81576,20.95958564780063,37670.31030218029
Lafayette,Louisiana,2013,81470,26.56855931498878,46640.239937790706
Lafayette,Louisiana,2014,81470,26.676303165973778,46375.729819852226
Lafayette,Louisiana,2015,81470,24.453546438149257,48851.65640356478
Lafayette,Louisiana,2016,81470,24.514038841611814,44990.35146657081
Lafayette,Louisiana,2017,81470,27.18839532711927,46387.79950581883
Laguna Niguel,California,2014,78496,37.38090806355115,83219.72037611583
Laguna Niguel,California,2015,78496,34.37676368345716,72471.2193400121
Laguna Niguel,California,2016,78496,33.03254305138558,77720.60840815664
Laguna Niguel,California,2017,78496,34.54653281411883,86257.3045393334
Lake Charles,Louisiana,2013,82310,21.16086872957909,37354.77039162206
Lake Charles,Louisiana,2014,82310,19.299277500763203,34223.408189343856
Lake Charles,Louisiana,2015,82310,20.21272582594088,38473.9860591722
Lake Charles,Louisiana,2016,82310,21.42793140738452,41444.9595627444
Lake Charles,Louisiana,2017,82310,18.5897379004299,43430.25507739212
Lake Elsinore,California,2017,78972,52.495561959654175,42229.70822774659
Lake Forest,California,2013,78992,30.15711935198076,62695.36141067721
Lake Forest,California,2014,78992,30.933573290306565,65300.75517825029
Lake Forest,California,2015,78992,30.70408719346049,71284.78036040194
Lake Forest,California,2016,78992,31.391460067910135,74790.4420412977
Lake Forest,California,2017,78992,32.0584686774942,72767.88824173636
Lakeland,Florida,2013,76500,26.016382735535842,37591.07496671716
Lakeland,Florida,2014,76500,25.57149003684083,38246.44997790235
Lakeland,Florida,2015,76500,24.60310223499678,38153.30918275994
Lakeland,Florida,2016,76500,26.4336287249185,41635.97633827054
Lakeland,Florida,2017,76500,26.56823091828326,41892.737112809606
Lakewood,California,2013,79784,34.90465342408668,48291.60293204718
Lakewood,California,2014,79784,37.18555485893417,52009.16791505012
Lakewood,California,2015,79784,37.023119663911096,57661.78296545106
Lakewood,California,2016,79784,37.63929521276596,61553.6588024011
Lakewood,California,2017,79784,34.293253478003976,60901.946587713865
Lakewood,Colorado,2013,86000,29.676521463372445,44818.71869158879
Lakewood,Colorado,2014,86000,32.989802266764045,48982.89632057202
Lakewood,Colorado,2015,86000,32.81551508238591,48228.7908466205
Lakewood,Colorado,2016,86000,32.37597497925576,49317.50966791644
Lakewood,Colorado,2017,86000,32.039973239672186,52529.50315906371
Lancaster,California,2013,80260,37.62796887045263,42484.10119018703
Lancaster,California,2014,80260,38.15496877001922,43739.17452144521
Lancaster,California,2015,80260,40.23817408647876,48596.052917657944
